residual,index
-0.18634348088983207,180
1.1087838169599706,181
-1.440118040575628,182
-0.574355097832831,183
-0.8910431439247887,184
-0.20449171099063426,185
-0.21961368121468527,186
0.9568831818285761,187
-0.42921808862315597,188
-0.5503643541667914,189
1.020141170488446,190
0.6974566376070875,191
-0.7054838718178916,192
-0.0073628266141822565,193
0.8939559133973426,194
-0.005867066017094453,195
-0.22513570386030266,196
-0.1470455994611289,197
-0.6911722023457749,198
0.46352466263351005,199
-0.2969509638891225,200
0.5034808013834333,201
0.28711139655429563,202
1.304903335542282,203
-0.5313899189280685,204
-0.6975212441412604,205
-0.4071681772637317,206
-0.27965996394506243,207
-0.6657715835997958,208
-0.9372167110558602,209
1.3347688684807926,210
0.20134152527001203,211
0.5513612725805421,212
0.11974313782460727,213
-0.4321878513064878,214
0.6649095479043501,215
2.77968644711225,216
-0.6004912800209662,217
-0.0566765758662923,218
-0.06974969982682273,219
0.8787905783882102,220
0.3681886072329552,221
1.0211437232595215,222
-0.5571283403982353,223
0.11569343189199294,224
0.640325819005488,225
0.29154721194382954,226
-1.319981789855069,227
-0.3031057175742665,228
-0.1232399704859899,229
0.37412735201806147,230
0.882173446251273,231
-0.39951001106997636,232
1.5220619390723809,233
-0.33940430973769203,234
0.06794163651029951,235
-1.8296174422537081,236
-0.043196160295807695,237
0.2206793820038351,238
0.27040965856273463,239
-0.06993416738860016,240
-1.4291517322311993,241
-0.5011387271936314,242
0.4372699083655331,243
-0.5962193166590639,244
0.11730574826557301,245
-0.2586545410139393,246
0.6604384860092923,247
1.750390631240638,248
0.648645094847089,249
0.03733017050554936,250
-0.11380818519452411,251
-0.10059007111007173,252
-1.1120810297600052,253
-0.05535586152853157,254
-0.8325341584742774,255
0.7058067325471072,256
-0.7036963609040588,257
0.3303266022894378,258
0.01950731877301546,259
-0.9705409900197075,260
1.140543555863792,261
0.7115919947548084,262
-0.8795792850227349,263
0.1366515595245846,264
0.8610004033497846,265
-0.2928362829245541,266
-0.7316587353367485,267
-1.3584968469487881,268
0.23791159534658837,269
-0.36922317039038377,270
-1.0231951734615188,271
-0.5197755816149237,272
-1.1159832663779985,273
-0.25835023953733205,274
-0.8724623678042294,275
0.31354834158982653,276
1.142999125186348,277
1.0131828569592176,278
0.40114830631886306,279
-0.004562338178501477,280
-0.2699253810357698,281
0.531069062429911,282
-0.9801014362966474,283
0.841128269472551,284
0.924528793736702,285
-1.410237852802294,286
-0.10352273521325078,287
-0.5339427320085361,288
-0.3086972022011991,289
-1.75769144050524,290
1.0743537518489767,291
-0.7524033259893076,292
0.6201472166216379,293
2.0722987301932987,294
0.7124117588804068,295
-0.8036326844817892,296
-0.021074527372833392,297
-0.5196128636190737,298
-0.042717094229744,299
-0.454944225307992,300
-1.0192564757712435,301
-0.4193297345800733,302
1.273238986253266,303
0.2170934434234821,304
0.33617538993706114,305
0.061814358779186764,306
1.6652272802300472,307
-1.4466580112556466,308
0.43419591933671947,309
-0.765987905834395,310
2.179907196956589,311
-1.2320805308403615,312
-0.43834236619252387,313
-0.17349709130223004,314
-0.6559445500016571,315
0.04753223758513145,316
-0.2647405053758318,317
0.8539805617033963,318
-0.7260220620370984,319
0.3012716081891044,320
0.3473571278211664,321
0.05134465314034447,322
-0.607461042844009,323
-0.21934209815565814,324
0.5222904842490246,325
1.0352157331924732,326
1.2530768883933028,327
0.39785661963951335,328
-0.2935516588006284,329
-2.24834617274939,330
0.09899468151878199,331
-1.0879429107021812,332
-0.2802508388620838,333
0.9294860829858117,334
0.07346398948834691,335
-1.1723694783475866,336
0.020771882289191336,337
0.11010251703671543,338
0.12018739322636218,339
0.12463247619437125,340
-0.0766112284118277,341
-0.3035696919057105,342
-0.762657312693605,343
-1.5395085360750247,344
0.7539978047293884,345
-1.1809829213088794,346
0.6580385095721407,347
1.2549098083214063,348
-2.4466587121075456,349
-1.4900641774890164,350
-0.42216637283509234,351
0.3147196101701025,352
-0.26634872059472925,353
-0.4398101259352729,354
-0.11090236956061335,355
1.3882466373029796,356
0.48970581992321205,357
-0.8381043479081719,358
-0.9459285058709195,359
-0.7663660479160107,360
-0.38052362593518424,361
1.428950329585995,362
0.0031779758710090626,363
-0.11437790608870835,364
0.9763462969836465,365
-0.08300374229481076,366
1.5628298700381864,367
-0.591323924587537,368
0.550364360281726,369
-0.34301196729070627,370
-0.9347558956432372,371
-0.3508893048905959,372
0.31278777877943936,373
1.6862994068451131,374
0.5396468698853453,375
-0.8233977803812232,376
2.013124274976274,377
-0.3028085217119313,378
-0.44266527801353506,379
1.7404486829362447,380
-1.8602115528250687,381
0.05067310795955648,382
-0.24754650884977594,383
-1.0040441823176698,384
1.0083356809641897,385
-0.22244371544698213,386
0.5108576543408386,387
-1.2476783025454352,388
-1.173483108269479,389
0.5520526258383248,390
-1.6668631027549148,391
0.003921140962877697,392
-0.17501496624510143,393
1.3031443980572888,394
-0.14496296579181983,395
0.3324757830957396,396
0.6151326474363812,397
0.7661429005742362,398
-0.11144343512815166,399
-1.1654888264669538,400
-0.11669202692940901,401
0.4327723488693876,402
0.11712255140246952,403
-0.4077367006376798,404
0.19966279553091618,405
-0.687576466276418,406
-0.6943373376780111,407
-0.909586086743732,408
-0.22682629018789163,409
0.8322875762841119,410
-0.479342006492686,411
0.2724917338123077,412
0.20352635315240108,413
-0.06386992064994508,414
0.640267843957355,415
0.03494208322723366,416
-0.01018329681528611,417
-0.06987675014909331,418
-0.9093547228055991,419
2.0861995256575656,420
2.4966194256131544,421
1.3673410244924198,422
1.0620276125687333,423
-0.932144846049881,424
0.38093196759883124,425
-1.0646760697814344,426
0.049836077776938846,427
-0.11942064079795377,428
-0.7409020987116235,429
-0.277491197472778,430
-1.0368730479343709,431
-0.3431353252890061,432
-0.3096950488090542,433
1.8279263692087526,434
-1.2817626956619081,435
0.6611158285217512,436
0.19659128490073552,437
0.5936300871225462,438
-0.5513209993568601,439
-0.5193344888664753,440
1.6086538627201241,441
1.1440601995360602,442
-0.04284875116493545,443
-2.224848407939754,444
-0.9461748073885671,445
0.5140697781525252,446
-0.44129394113631965,447
-0.4909445941958639,448
-0.834808468674414,449
0.24672371130850337,450
0.5264141325750392,451
-6.031422880131013,452
-2.120110157680742,453
1.1971946245100833,454
-0.03667375283512894,455
1.0430733197621953,456
0.6094205303560697,457
-0.7351847250135134,458
-0.4691002941077439,459
-0.8150370870561187,460
0.3262686396321087,461
-1.647792148761494,462
-0.6747641472195937,463
-0.5305523623298178,464
0.014778646759413238,465
-0.4470698729121973,466
2.287722701917848,467
-0.5017133517712659,468
0.05180556791876067,469
-0.30305946438981907,470
-0.11791173705214937,471
-0.022697105109877228,472
0.46781692337566355,473
-0.2710922835234782,474
-1.429846589346328,475
-0.5164149529094677,476
0.9420974537437297,477
0.26769518652438995,478
-1.567855484079376,479
-0.00818326674112602,480
-1.7092882717789821,481
0.19412150197737932,482
1.3685164373495617,483
0.2695311801959102,484
-1.849394940373354,485
-0.7106598972996077,486
0.8264723543070385,487
-0.7888384718855255,488
1.7967973750440283,489
-1.1044213957691074,490
-0.0572207866065314,491
-1.37299299538325,492
-0.16925284566116894,493
2.385217220969164,494
-0.6401153301055705,495
1.1355895527906188,496
-1.0735572184165985,497
-1.1173708828455664,498
0.22672152091260506,499
0.8964610631872697,500
-0.31954118262662146,501
-0.913156290819171,502
0.32379998952512257,503
17.340853089757204,504
0.7169937415593232,505
-1.3285148083198088,506
2.601092776017004,507
0.6174281524924385,508
0.6287986760505321,509
0.768951177010444,510
-0.9457429450553638,511
0.5310802623789503,512
-0.03818413264610407,513
0.5321725372959125,514
1.4222763452919924,515
0.21585525660458363,516
0.903677844930203,517
0.09607146856243284,518
0.41379245242898877,519
-0.8251969330289043,520
0.30793353414186686,521
0.2402378327328775,522
-1.8679737090864996,523
1.2163854545183892,524
0.30060962684669096,525
0.12922389275487545,526
-0.7338292430115535,527
0.7363140590326935,528
-1.1722792392256818,529
-1.3896350775668203,530
-0.18337227791312938,531
-0.3533246518251162,532
-0.2940831645451304,533
0.2208834522394529,534
-0.6879144793220667,535
0.1767974585486651,536
-1.470184563973556,537
-0.3041110737238837,538
-1.5590164101382824,539
-3.549403646633152,540
-0.6338385216948111,541
-0.13406281010136187,542
-0.504980854102633,543
-0.7332378170058494,544
0.45803216456174667,545
-0.3759801243148555,546
-0.2688792904423045,547
-0.03570641202384373,548
-0.16640937286263274,549
0.5421323287442384,550
0.3266165340846497,551
0.08546174299319709,552
-0.37144119616522037,553
-0.1801795476101938,554
-0.3802005075737013,555
-0.2703868846650749,556
-4.468638504560136,557
-0.4009358889450991,558
0.2431703997534747,559
0.4028115594363073,560
0.1700173058604717,561
-0.13650731536454933,562
-3.3774054328255754,563
-0.3186594561691091,564
0.48000600358557605,565
-1.0376480006885138,566
-0.15115753149538197,567
1.105959463891436,568
-1.3789506987091775,569
0.9635614373979988,570
-0.26825350337725373,571
1.0020948069542879,572
0.8083488178084547,573
-1.9546327081968435,574
0.3257518233727235,575
0.03720254765807084,576
-0.07988210185721671,577
2.733578092866524,578
-1.1364276892038498,579
0.7194843609771928,580
-0.5947673034388978,581
-0.2461309260946231,582
0.26016021654373434,583
-0.6396412098268113,584
0.4088386761317031,585
0.5850248043841528,586
0.17624197065478173,587
0.5904543756771128,588
0.29265408227997436,589
0.5434814239501886,590
0.6902217738002757,591
0.30332836615021364,592
0.48869404145206685,593
0.4864836354224892,594
0.1537567452153849,595
1.301514591188456,596
1.214896060704137,597
-1.8272053182580823,598
-0.29444093740297617,599
-0.9813143427554936,600
-0.20768524869005212,601
0.37696536433937705,602
-0.2725376803185857,603
-0.11361870507790224,604
0.1996902051663107,605
-1.4819234158180978,606
0.9289372618467997,607
0.21228540411667554,608
0.15459371176368233,609
-0.852489888968578,610
-0.3441451526353682,611
0.8055251824026533,612
0.7220556596695549,613
-0.142781395685834,614
-1.019557617351024,615
-0.09706591807256233,616
0.9159081938269596,617
1.3842273506126546,618
-0.03452918897431894,619
0.725572260626048,620
-0.306254735659436,621
-1.2242784004956366,622
-0.43199797821911795,623
1.5164137799730555,624
0.4340534648263065,625
1.7387488044468333,626
0.26850938737923064,627
0.4629127772654814,628
-0.6787484898449503,629
-0.468335114574798,630
0.3320949665521676,631
0.040762377935271106,632
0.6441537348896819,633
-0.43721293053276133,634
0.5531725969628303,635
-0.340900411781171,636
-0.3280250395795952,637
-0.20714361672189135,638
-1.0005966089832898,639
0.44009051987892955,640
0.5890760047272073,641
0.6782234939816708,642
0.8444437190659866,643
1.9532165034056734,644
0.37600923643845646,645
-0.6015340495231193,646
0.09794504080532367,647
-0.6906822760055773,648
0.33737924287184984,649
-1.0287376515987885,650
0.3524326494486454,651
-0.36733341116845664,652
0.2688352089345631,653
1.3744946527146673,654
-0.7940778453355785,655
-0.23965095924416893,656
1.092222933295199,657
0.776848460031501,658
-1.2653057583421663,659
0.2087296950123914,660
0.5959734332981863,661
-0.1195929281759106,662
-1.25453490669752,663
-0.49413303470893516,664
0.08038422088853264,665
-0.19340726942414863,666
0.2716330132112974,667
-1.1866759745190285,668
-0.6253454435525969,669
-0.4616975842563967,670
-0.834268834738581,671
-0.2575213605731739,672
0.8242902120488393,673
1.0050483527416767,674
0.3819735002610449,675
-0.04770342815664275,676
1.4879269899148355,677
0.2758043318049528,678
0.4079539625480794,679
0.3083180654855056,680
0.5972818846227572,681
0.32578336233062677,682
-0.1666623404705889,683
-0.12914070533787814,684
0.805259734695786,685
-0.5019639526474113,686
0.046280334881984075,687
-0.8013446671619542,688
0.17818732151463365,689
-0.7533483170683759,690
-0.29578293779327425,691
0.4229585056101497,692
-1.9236368136790583,693
-0.06584470217799207,694
-0.6259842949979143,695
-1.0361592179930597,696
0.1818542030782276,697
-0.8715311785570102,698
-0.2147019826238337,699
0.5177521060554162,700
1.0046729715232816,701
0.30488084942789384,702
1.5536920968005978,703
0.39455557317132606,704
0.7122536506127825,705
0.3952985917495581,706
0.12460509198278917,707
0.56285421017035,708
0.33187519365986606,709
-1.1291630924401839,710
-0.27054267051732495,711
0.7861100915613489,712
0.41821093634634493,713
1.529883204390703,714
1.4470714207951598,715
-0.18119305367951982,716
-0.8255066327192314,717
-0.8454222729450991,718
-0.5263075146995063,719
-0.43991899663633766,720
0.03515470122143911,721
-0.8397311727672621,722
-0.9962137702611924,723
-0.5764951085376467,724
0.5037285501959172,725
-0.28914017702761086,726
0.4326238033057197,727
0.5387946313204712,728
-0.6396703131970954,729
0.9558962107333246,730
0.40554473923651574,731
-0.533953006804297,732
-0.8828804302608784,733
-0.7150794342115797,734
-0.6846909747034068,735
-0.15565315422221132,736
-0.9111866951606032,737
-1.2790098303141055,738
-0.8360773853494278,739
-0.7533687491044144,740
0.48878720966116157,741
2.9183579677495164,742
1.729616621995912,743
0.0836007133396607,744
1.6244566939712402,745
0.24706244169464225,746
0.13342198048440668,747
-0.6219071470861566,748
0.6751475706673885,749
0.9202354124993825,750
0.7644968492938574,751
0.011606575873640295,752
-0.8412359057202526,753
-0.8367268061191667,754
0.6892517591177716,755
0.1695660592779895,756
-1.4348998474834713,757
-0.6162110827438987,758
-0.009951399641095236,759
-1.0216539603297285,760
-0.3381226215780954,761
0.5091725010929721,762
0.5457147469904546,763
0.051690974391282375,764
0.6417834265106352,765
-0.3765589424423615,766
-0.04184426707950472,767
0.1726280834905498,768
0.5117965468737928,769
0.40799999643903606,770
1.7471349915746037,771
0.31998973768011424,772
1.7192619258256023,773
-1.4621466485828027,774
-0.21011189793255292,775
-0.09813579313084866,776
0.17744423302862217,777
1.1532442271364003,778
-1.1093331879141846,779
-0.2604304342962297,780
-0.8468849324013792,781
-0.13207257039499645,782
0.4445206990224523,783
1.9090222726918196,784
-1.1657150221025032,785
1.8663749689195752,786
0.5643826114762812,787
0.9896803013762364,788
-0.5805048893573483,789
0.3872583868012158,790
-1.6793578414519377,791
-1.4475827407624553,792
0.07442331652265925,793
-1.5093494199339095,794
-0.37917386497343675,795
-1.0444286750384053,796
-0.9090288273409144,797
-0.46368229381093307,798
-0.49526793173859246,799
-0.6396777003707126,800
-1.287201161408956,801
0.8976416979860066,802
1.4967158765350195,803
0.2495330519745076,804
-0.45190052265064,805
0.14639106948016975,806
0.5409066992546262,807
-0.02962636989525825,808
0.13611659533519344,809
0.0867878711498504,810
-0.5902335454101523,811
-0.557356582305683,812
0.6560198932505883,813
-2.0317370919112263,814
0.005744573478849772,815
-0.6122959674463365,816
-0.055591605787253896,817
0.16695825670513884,818
0.8300257424531833,819
0.29239232320091096,820
0.09817859310244768,821
0.6744687133650654,822
0.8350418829621654,823
-1.400323181704695,824
-1.118183492847513,825
-1.6103031770203238,826
-0.5944677860637444,827
-0.07331052089293391,828
-1.5851020779810225,829
-1.6035046117044707,830
-0.18813276337071022,831
0.23989870558308057,832
-1.3237339407014546,833
-0.9442651737998543,834
0.11767157724435254,835
0.9890908308986136,836
-1.2194452765577553,837
0.177687206047184,838
-0.5888128937889865,839
0.2721389525183667,840
0.1292208324453418,841
-0.5781011052190566,842
-0.9045812322494576,843
-1.7292808931548092,844
-0.412777151035769,845
-0.9594652806193236,846
-0.8842397194209914,847
0.6011201160088386,848
-0.41804856239631394,849
-0.27620215869440456,850
-0.6429467100138224,851
0.6124397021202878,852
0.5441068012018802,853
0.9224473660872603,854
1.3512077406814462,855
-1.4840585391616687,856
-0.025975792047273585,857
1.5969428016531795,858
1.2414642275363998,859
0.25286617427851016,860
2.1915424660102,861
2.3979747908666225,862
-0.5002246002828438,863
1.5348916641974213,864
0.6336675926170072,865
0.0962182149129768,866
-0.0129522962965075,867
1.3323048724917788,868
0.16775233342087467,869
-1.6075846957157387,870
-1.106890841313643,871
0.22607081979446803,872
-1.2131967487646944,873
-0.0011657615346581584,874
-0.2983848720869177,875
-0.5405442756175614,876
-1.3459262699065386,877
0.2965136157186178,878
0.023830602336409653,879
0.12650642308201066,880
1.507679228724274,881
1.1090524680854439,882
-0.6853855432315179,883
1.1215974647188525,884
0.7165883583775199,885
-0.06928780642169267,886
0.20219942359677048,887
-0.4720249216646668,888
-0.7791118594663533,889
0.06580299643799994,890
-0.3071241458911446,891
-1.1322991368774522,892
-0.053478604595406716,893
-1.7107472836005841,894
-1.779040153919487,895
-1.0914020629996608,896
0.08413247107901671,897
0.021099941150028816,898
-0.3511225013135154,899
-0.2917955975193419,900
1.025365459741901,901
-0.1851958681732994,902
-0.1447127512602762,903
0.29583754124308853,904
0.16046193692144808,905
0.4471953385054633,906
0.5596913016221088,907
-0.4774429796425542,908
0.1993368112747674,909
0.0319778781199782,910
1.0737996064364652,911
-0.2573290969354388,912
-0.3185214950885116,913
-0.11060414608894906,914
0.7946112565474921,915
-0.7193652149708553,916
-0.041279777825458795,917
-0.6495800582951596,918
0.6043709182676709,919
-1.3370521699111344,920
-1.633533609578416,921
-0.03596144572153226,922
0.34251427731229406,923
-0.6258453253517073,924
-0.7280522192882003,925
-0.369330494272378,926
-0.8457804238652354,927
-0.8493938150420501,928
0.410614475102818,929
1.3641903733473777,930
0.4830898306786661,931
-0.4732944454991114,932
-1.2642485420273235,933
0.21075188264338462,934
-0.07225100509943823,935
0.050325380421317144,936
-1.6168131979171807,937
0.8311770830616612,938
1.6216692805418156,939
1.577403907680201,940
0.04655942491339331,941
-1.2698952380370527,942
0.600907167460238,943
0.4630447487717549,944
-0.04509770849435094,945
-0.18965139570797737,946
-0.1564657339501197,947
0.499621766178083,948
0.740299321127299,949
0.7038380310514561,950
0.04106735627450385,951
0.13165663896383584,952
-0.5537899366371468,953
-0.27271726933238033,954
0.8578239370421993,955
-1.1030618643577885,956
-0.9263896201911662,957
0.7332487889563988,958
-2.9876056953036247,959
0.43190872278891984,960
0.35729335538483925,961
0.8845743526852861,962
-0.9307327689367982,963
0.07437662535241844,964
-1.2840235396145,965
0.13112082748649448,966
0.7009711955620993,967
-0.13904541993477817,968
0.25639886148510055,969
1.767400337443253,970
-0.8405669014277274,971
-0.6990697048437529,972
0.24344251944223175,973
-0.15402092046041274,974
-0.564002120300148,975
-0.05393055514324972,976
-0.4318260649714154,977
-1.5871005471982946,978
-0.45044682652252777,979
0.30157067218125083,980
-1.3230848345999664,981
-0.9596705418212176,982
0.7036530094048506,983
0.5844759971935108,984
-0.256842181320758,985
0.38248631704179076,986
0.4067400383826488,987
1.3009087463626,988
0.21958473697679418,989
0.9433999398878736,990
-0.26743501009823284,991
0.18489787504996721,992
-0.9350025246489394,993
-1.425009063425027,994
0.02662804472846713,995
-1.7405710445642784,996
-0.8409501451316,997
-0.7261817495237592,998
0.8122450339931007,999
-1.0811707000344977,1000
0.10411184329218443,1001
0.8143692863622759,1002
0.08604586860361998,1003
-0.8833648733447903,1004
-0.8036978419573262,1005
-0.4136703402113267,1006
-0.5725936636836881,1007
0.049754162222908974,1008
-2.469093452743757,1009
-1.0087438890458604,1010
0.536989868463484,1011
-1.2656813027018852,1012
0.6185640784778774,1013
-0.5612235362797142,1014
-1.3792314784245796,1015
-0.005102967138828424,1016
0.578964217831838,1017
-0.7521672341641024,1018
0.6895869878361576,1019
-0.7507902714496972,1020
0.45027369790299426,1021
0.7952708951367627,1022
0.7634529219414434,1023
-0.4775806981415104,1024
0.47869792031461555,1025
-0.30072518756608896,1026
0.9190179757993119,1027
0.06262338274514706,1028
0.7121457283877859,1029
0.010821888790383797,1030
0.6431102329084076,1031
1.1856138751858898,1032
-0.47198222298810144,1033
0.03370388977727892,1034
0.41221671329886056,1035
-0.9491999124158615,1036
-0.002960653487092322,1037
0.379218770695018,1038
-1.021423592951345,1039
-2.147491594840441,1040
0.9320640398359629,1041
0.3545513923461614,1042
-0.785042805623137,1043
0.3277681988752439,1044
0.3868303513994131,1045
-0.1152435475525199,1046
-0.18732496147441766,1047
-0.7679355916784152,1048
1.2380700094267223,1049
1.5258958156605518,1050
-0.7498781145217579,1051
0.02888754069967249,1052
-0.03257198799249108,1053
2.076125599857952,1054
-0.7233043378096963,1055
0.1255239796180068,1056
0.6807523514245207,1057
0.32831855168216556,1058
0.4504970041157149,1059
-2.2124181476159754,1060
-1.086258134990077,1061
1.6755377491489298,1062
-0.13064907169567674,1063
-0.672759369873478,1064
-0.837489873171091,1065
-0.4099559448753202,1066
-0.7528316186118829,1067
-0.6659687155510666,1068
-0.43593538089127915,1069
-0.7455958805503492,1070
-1.2213668528812829,1071
-0.814098179911285,1072
-0.8770049343380643,1073
0.053479428568761846,1074
0.11885839182769835,1075
0.1791052863895336,1076
-0.03751836888401208,1077
0.6815180311186326,1078
0.13810527103724782,1079
1.8011703007865334,1080
0.5408691874030066,1081
-0.20032349539489688,1082
-0.6416528001058407,1083
-0.7925259992948176,1084
0.6937412550500168,1085
-0.23864000423284523,1086
-0.1817445902248548,1087
-0.3837038775707542,1088
-0.07228383490335501,1089
-0.3077625613433184,1090
0.741913375136871,1091
0.5696302265844305,1092
-0.964797504323016,1093
-0.182833888485984,1094
0.3580741301338264,1095
0.2822848740317764,1096
-1.0125506332646035,1097
-0.28544696384064605,1098
0.02152914705371248,1099
0.734902295608004,1100
-0.37966340692683176,1101
-1.3831332847785198,1102
-0.40746112393356515,1103
0.6904580449160361,1104
0.0017164094914985664,1105
-0.4121366881647493,1106
-0.6841752005909302,1107
1.2244852613160861,1108
1.3773118548171828,1109
-0.4202398782770914,1110
0.10056718899829631,1111
0.11861460343511095,1112
-0.7491980931149144,1113
1.1590331896316444,1114
0.8925785067995203,1115
-0.9583549081025023,1116
-0.3877169048198721,1117
-1.360055499262111,1118
0.2767186160752949,1119
-0.7087848649425195,1120
0.8580471622426308,1121
0.46013487613620013,1122
0.9757468540598592,1123
-0.5968615133489329,1124
0.9768309823910236,1125
-0.32341444127464136,1126
0.40421462310976636,1127
0.18262536401445445,1128
0.7230759736498082,1129
-0.9064669849503726,1130
-1.6705566839862644,1131
-1.1812588121839402,1132
-0.6581533693333235,1133
-1.5842808887509134,1134
0.9954714461144175,1135
-0.7369726177183344,1136
1.1195112853817113,1137
2.6637387351101465,1138
-2.8051396648829336,1139
-2.1007652808220034,1140
-0.7906139257977317,1141
0.06642935257569108,1142
1.3818702756355314,1143
-0.0033619921664235866,1144
0.03324438582387461,1145
0.2649427921551982,1146
1.483472263039658,1147
0.47580603290998025,1148
0.8167176552214185,1149
-0.09788567025502515,1150
-1.5169828196799215,1151
0.9741001518972169,1152
1.1017965115181134,1153
-0.15363660907178678,1154
-0.244079081791391,1155
0.7070841424211107,1156
-0.10924382584822794,1157
-1.6259052761920516,1158
-0.4764986522498298,1159
0.5757321450373553,1160
-0.49471502400022893,1161
0.6275251223249773,1162
0.15518415454669696,1163
0.6691603740022922,1164
-0.21143934128278508,1165
0.697957426377753,1166
0.5710074450121246,1167
0.3054936385486831,1168
1.1075219908133698,1169
-1.0070105325781087,1170
-0.21195100303756795,1171
0.13778073020294093,1172
-0.014698751046267087,1173
-0.729130703900464,1174
-0.6261588340663425,1175
0.7513144736760596,1176
-1.1994473439124211,1177
-2.008305847528568,1178
0.2346316398587525,1179
0.9957581570326225,1180
0.8318825214897971,1181
-0.37311040363498515,1182
0.41922112381727217,1183
0.9352630718361733,1184
-0.5579809077484569,1185
0.5815287093435393,1186
1.8513006349940246,1187
1.2953341081796965,1188
-0.6126660206098824,1189
-1.5607582720921374,1190
0.7062914899978924,1191
0.3609953650818396,1192
0.6894839701403699,1193
0.5123504731509642,1194
0.2743288161820938,1195
-0.0072756043715242295,1196
1.786893455914203,1197
0.5642281672092353,1198
1.4308580287819015,1199
-0.7240306162902486,1200
-0.9758131149505891,1201
0.3942069483913295,1202
0.909356308242588,1203
-4.745297183780782,1204
-1.067114850646454,1205
-0.5056687628764425,1206
-1.1082507954283138,1207
-0.1346340733271225,1208
-0.36133541012907827,1209
